tinggi,berat,deskripsi
152.797683609616,92.72886646538431,Obese
145.164660157813,77.79509901363862,Fat
160.12696970251025,51.1578065999024,Normal
148.25400404756425,79.06290456368511,Obese
189.1495803853233,67.0848664148325,Slim
162.15023774209797,50.71274679705133,Normal
147.4781348310757,71.95082992879667,Fat
155.62885266873778,57.37636189588814,Normal
159.0762791685705,53.826212543320395,Normal
157.13211023808987,56.23717319912503,Normal
146.17361335250703,74.7006664821575,Fat
147.50324576552978,72.06837674164943,Fat
148.60329298929398,83.8074030393495,Obese
182.67793468091017,75.25840354024795,Slim
145.35535543316058,72.15574553011211,Fat
153.99146409117472,87.91024902360151,Obese
176.95819558772493,71.90767763953558,Slim
145.31606422917636,73.20405698740458,Fat
148.75441659396978,89.27145588634515,Obese
180.94052403846234,66.86414339876704,Slim
152.7299187347753,86.29580663299447,Obese
152.63400988134956,73.04887397122114,Fat
149.49806712882963,72.33412301827383,Fat
146.85388201183468,82.84245143751717,Obese
143.63342581037904,75.29882888652385,Fat
157.38992338959122,51.638974624854946,Normal
155.4720764382407,87.78464398685115,Obese
177.44162379021134,76.91896604746674,Slim
145.60596909480455,72.57591117134078,Fat
154.01762962959745,57.98449592684483,Normal
185.31739628566845,70.71814223012137,Slim
180.15937562796313,73.03770277360776,Slim
153.5064434357417,52.71310439596299,Normal
148.83930817118588,82.62763368940072,Obese
149.8033826014129,88.6096223447049,Obese
147.70972762677522,80.21108829305344,Obese
159.33102911115847,51.825235661833375,Normal
145.250658696992,77.54447150983674,Fat
147.1256298874439,91.19993875113369,Obese
163.5297835235354,54.100244453539645,Normal
143.83515886946174,66.14906771115302,Fat
155.2597399948555,53.953781683131,Normal
185.67151451276285,75.08309896776514,Slim
148.62788975793794,84.35671812337569,Obese
149.08067799460187,85.72422494346841,Obese
162.07129368641293,55.39619684373748,Normal
149.6792374920611,83.61545891939586,Obese
178.4226558521088,66.76312199674419,Slim
145.553476195685,88.01827416660115,Obese
177.7199825832573,66.94556531377816,Slim
161.45527648325128,58.306397033187515,Normal
183.51028492309888,70.6242769281467,Slim
148.981875413938,72.52133198154239,Fat
145.18259233822897,74.29029593568629,Fat
176.48234441285015,71.12935134754018,Slim
154.83671074892496,80.83757133923973,Fat
176.6386252718372,71.17681872146917,Slim
147.34179937841665,79.79415122856365,Obese
153.37016511177097,88.50266110515139,Obese
149.6172265017915,84.9346599590231,Obese
143.998671372598,87.42139539928651,Obese
158.22885976726275,60.680294563281954,Normal
155.7367601325013,83.83939694580091,Obese
178.376778982751,73.58610374598733,Slim
143.50098750976966,77.046313254294,Fat
154.8505305798632,79.97350610889326,Obese
149.29469427380164,81.01740806115738,Obese
180.59473126261102,69.88415302955075,Slim
159.92640575579702,49.25767937814178,Normal
155.5953036270165,50.95613989637615,Normal
145.39629058858404,80.95367618558674,Obese
152.34992786118826,69.91930054867115,Fat
160.2072177661458,56.25117078259028,Normal
151.24450847491826,85.76882726331252,Obese
147.8828735230755,74.28751988274081,Fat
155.79399080506195,60.747846362555535,Normal
158.84372014412938,57.100762233903424,Normal
145.1281323096549,67.65041575708769,Fat
159.31904188047133,63.4567584023893,Normal
185.9879678761239,69.66870371599748,Slim
153.9854370544412,81.06836789093444,Obese
150.31479686528357,69.52306321543401,Fat
178.52295226610917,67.3748017474301,Slim
151.02608599757463,85.81161680043073,Obese
144.25719639503174,71.25991524285394,Fat
147.51283973429017,66.81382453705004,Fat
153.6820957177938,56.46233141688619,Normal
154.33549400990242,59.69873626686643,Normal
154.7521008292174,88.9663003166272,Obese
148.9201883159527,81.46024660152247,Obese
145.02038328459903,70.57189593927593,Fat
143.02149833308187,68.20463246303565,Fat
152.97628757552195,58.411999405229984,Normal
158.0666554763453,82.29360140033873,Obese
146.77564812278143,92.97922346533038,Obese
150.0431244800952,84.10158890061288,Obese
158.2179046442507,60.51528803181955,Normal
142.23756950030128,73.71904876209805,Fat
155.31097191315789,86.13510197220887,Obese
148.38649514624825,83.8406000708448,Obese
150.37579076743268,67.31454061875537,Fat
161.87598131555046,65.3329820748588,Normal
153.65113338121856,81.38267366747034,Obese
178.81932485829384,80.68995768744368,Slim
154.1093953799093,88.39033250109308,Obese
184.02523431723577,66.91272500200827,Slim
177.49707552389387,72.96395603881645,Slim
145.44927348915056,70.3288987359773,Fat
143.67464397278025,67.46888292677706,Fat
147.7195752122118,72.65721003967482,Fat
176.42834851461242,69.47768771945044,Slim
177.95663573902752,71.00476804381711,Slim
147.02186406179132,87.11809284417733,Obese
160.48497523228644,63.86742066106671,Normal
148.6551110532616,83.91909805321292,Obese
147.538940402668,83.91605851125186,Obese
142.54253394409025,84.71994777140843,Obese
145.0637123185306,83.15946412287397,Obese
178.5909882705879,70.37541940838867,Slim
147.91974328216975,68.57138952863974,Fat
150.64534038260595,85.2528312167905,Obese
152.24348934417256,73.78205830494255,Fat
156.9442487804343,55.48558871923019,Normal
160.48526555893605,61.90352342870001,Normal
162.5291143165773,58.5833285949918,Normal
185.14222327819073,73.60308341354707,Slim
158.7870757281506,61.82951308362867,Normal
157.34458408782746,52.672667674824154,Normal
164.40954018631092,58.10785839009958,Normal
176.4561924545992,72.82243700182005,Slim
160.4631820613189,63.54640551421516,Normal
140.74256981943546,68.63664593656291,Fat
141.2772330450881,73.31324981380152,Fat
156.38072664986362,90.35471949342198,Obese
158.8508709551595,56.37035961186487,Normal
149.04545150343762,87.26054240462662,Obese
159.40936797174197,54.6183067890057,Normal
151.82152729508826,63.80693737740634,Normal
178.31491597280683,71.14623026941611,Slim
148.14057564573702,83.67711088678972,Obese
150.46994238156776,62.51899108241127,Fat
160.2457793504251,57.62240186599439,Normal
156.02467486737274,57.10117492235496,Normal
149.47736885095244,59.29433382141556,Normal
147.0883886885955,90.32565063100654,Obese
157.10599471286824,57.724480891707756,Normal
148.19231136991095,83.0137393208534,Obese
149.00893540285028,78.28275499825439,Obese
154.3329325111713,71.40940236076557,Fat
156.3430547121994,55.76700214313864,Normal
151.03695696466062,72.63030520530754,Fat
156.2475724371522,58.3773784132402,Normal
146.3690704665755,86.04242033593991,Obese
158.69015905012398,56.108458231344564,Normal
154.95417247235127,82.55111450245468,Obese
153.42934635453938,84.51784044572142,Obese
177.0821296979101,68.00988310488985,Slim
154.37883272733578,88.48099705182841,Obese
154.15624832834487,92.03528510874774,Obese
153.77693096840392,66.68855543977038,Fat
179.95961114939257,61.140944518023616,Slim
148.8998361773869,80.96406157769457,Obese
152.27802921832463,73.52798994417253,Fat
148.60441955364996,81.08900793614637,Fat
153.42632288651083,82.94400483001917,Obese
160.77672464303097,59.423308804012386,Normal
144.34912966487397,88.91656423671678,Obese
154.10768288261193,75.30056252860483,Fat
182.7829368465618,71.50085410853647,Slim
153.39890926063651,84.93082877068838,Obese
160.65507661441112,58.19318505109723,Normal
151.62339386709363,72.43464650592486,Fat
151.90304327653314,62.078071240502936,Normal
183.6985478203236,66.55934046574215,Slim
190.70634469193618,78.24391190827245,Slim
147.699680328975,81.84589009875984,Obese
143.51134644036676,76.38161038468758,Fat
181.24912493622173,72.77857228013316,Slim
178.7868619873184,70.19734442295002,Slim
152.25514678762858,59.78210019244883,Normal
155.61659789763874,89.94304640058587,Obese
179.66772851624197,73.60365336635702,Slim
152.3101054566187,48.43897744423544,Normal
151.17939349434806,71.03453324411137,Fat
158.6154313892053,58.46212107710508,Normal
147.3334679656761,70.81940140594942,Fat
151.09899632551014,58.99833632600681,Normal
181.22099545536796,68.53331778179685,Slim
147.68142591001,79.6771914418308,Fat
149.6588630251722,85.50155495649621,Obese
176.3263205561822,71.24564973627959,Slim
184.22870873293124,70.17741408987992,Slim
151.23180633408904,73.02387562304943,Fat
152.74220724380191,54.11122690670645,Normal
181.65280098649657,69.43104101399194,Slim
151.0140711621796,76.9899839988293,Fat
181.89894011487755,73.00906688060667,Slim
153.67025615503636,79.1667909995166,Obese
179.09508151603004,75.17763244232867,Slim
152.52677633976046,59.14153473044654,Normal
148.00452398678883,82.9928575973071,Obese
181.59481192734748,75.85251296571249,Slim
153.42030860640793,59.43745560121045,Normal
157.45337135253666,62.240738808163805,Normal
161.5115342276279,57.19984504653076,Normal
152.2804634864208,80.45962253157003,Obese
150.97349680587268,88.91335472389662,Obese
151.62720044888624,56.09260141399274,Normal
144.20432679391723,73.09946629419689,Fat
189.12826507090716,71.01722516423452,Slim
151.6497443490222,83.59100556958175,Obese
144.70742059172267,71.28192889575647,Fat
141.72719751905618,72.82006115031648,Fat
181.46618847740564,67.43794074454347,Slim
156.92329190174766,58.02144040184775,Normal
150.94433652585667,64.69388913228848,Normal
150.69685215386087,67.17972168631539,Fat
146.45078555248344,78.70331879695081,Fat
144.72011221161915,75.12297823537976,Fat
145.55256011154253,69.90586880766887,Fat
144.73161893894317,76.85384416674118,Fat
180.02145406853816,73.1292621274761,Slim
149.98611009567193,72.82317488104832,Fat
142.390696468824,72.18857255579057,Fat
158.31459246214663,61.89255013975496,Normal
147.0063452904793,86.28045782658911,Obese
146.0238432691413,67.43381322869782,Fat
141.77104368801776,65.1652777635552,Fat
148.48726306311482,57.27073588858825,Normal
151.61776785079095,63.11149054003381,Normal
149.69836867483468,76.16401607253323,Fat
157.17487926165626,50.067176884526745,Normal
160.99213118061988,88.32898167159539,Obese
144.6742044607895,75.63814237354254,Fat
155.64390376145835,77.46328475114457,Obese
181.29926583269435,71.93395883726615,Slim
149.21610657383204,85.88176419247522,Obese
148.1201196199103,68.00229368029775,Fat
183.50464012417322,66.98297957431564,Slim
150.0201821617907,80.06522745654281,Obese
150.21270284548427,83.279497041668,Obese
145.28596433088046,73.16519919153306,Fat
151.1207285874969,55.95253931178321,Normal
147.9273347000239,81.82069027051939,Obese
149.30090058113868,57.202303777644886,Normal
193.38177344978635,70.21304612701714,Slim
150.34372076899797,80.11972507033408,Obese
185.42904114271815,61.3532899048235,Slim
169.13574479797325,53.36723580256365,Normal
148.63581889118765,62.24736166803674,Fat
159.5931429084388,59.35961159752807,Normal
154.86764375900697,66.5985077150879,Fat
150.90672623020575,68.06755058837913,Fat
147.68637722684178,64.87665852353322,Fat
141.16996109312598,77.38069078503698,Fat
158.19289118058444,55.40892231909257,Normal
147.15877431000038,77.18789981680251,Fat
157.87869605213197,54.48531628145042,Normal
161.9920693431271,50.88153813819088,Normal
150.141055031126,86.91332144974618,Obese
156.67543074264802,61.03127655732948,Normal
155.08186046517906,60.194332371335435,Normal
144.7473382362567,72.1193192178698,Fat
182.43006728494527,71.45800766841309,Slim
150.63195197404087,73.42189456194664,Fat
154.36048294156222,59.6287791761197,Normal
145.32409419432642,87.7944277212045,Obese
151.85787660391696,61.59256376677759,Normal
180.20388522846793,72.49490705197776,Slim
135.99758619608994,82.51689143319366,Obese
156.30372642996412,54.46515723109944,Normal
155.60267934938685,89.16943013935092,Obese
158.8548079566233,54.37298862604687,Normal
184.7973152818359,68.43356736892792,Slim
145.30087841207728,70.49739487901505,Fat
161.6106739986547,53.88426444318647,Normal
186.18114265034097,73.0608391083027,Slim
151.17058888816942,77.42182716345272,Fat
180.03101030196547,70.72756490803684,Slim
147.74284627838728,87.0806467449888,Obese
148.36677383524452,55.18782229507323,Normal
183.4456851963017,70.62507717795843,Slim
165.29959346838183,54.09718938514755,Normal
143.00899573887372,74.17153675901422,Fat
149.76276749736624,89.5731620386484,Obese
185.1651683377912,68.08619505019745,Slim
182.47377579703164,71.83919978783204,Slim
184.12538876608255,72.35030359659599,Slim
152.91694535873543,74.52257513097287,Fat
176.2371404365918,69.18507684069488,Slim
163.07218841287983,55.3764354064231,Normal
183.18351613586265,70.40066984204624,Slim
184.67915017823447,69.93919036585748,Slim
166.79378585049076,61.907526230839096,Normal
157.14340901172977,54.28004559319312,Normal
157.55640001632938,88.4583021479656,Obese
149.31622471142776,56.923796152054464,Normal
149.54539590933058,93.33115619602296,Obese
151.83417966066952,85.4958618015961,Obese
144.73845277983514,71.64277234018519,Fat
152.40423514834058,75.8296734959163,Fat
156.45984614220978,57.12484604872729,Normal
153.92947647985068,50.74649213455871,Normal
154.6525757485491,54.90778793266222,Normal
149.98420437590457,78.62643129690706,Fat
185.666610268226,74.49287092616555,Slim
147.65754604242449,77.76347705371542,Fat
155.43266976582365,76.31116343917404,Fat
142.06640163045313,67.13043931062748,Fat
146.4978171973339,76.07210986744468,Fat
185.10625353479452,72.78438592167038,Slim
180.11307770027022,71.72143035675921,Slim
157.27632917555326,59.05847360289077,Normal
152.32274046434352,57.475390910176785,Normal
158.85654980015718,53.8016506143904,Normal
149.23800181416112,84.52957345450692,Obese
155.52871360330795,60.70561326851315,Normal
179.95543200097043,64.30514334794674,Slim
150.9181167496581,55.0718736028539,Normal
156.39438357689588,76.40248748630245,Fat
157.1641285042275,75.68959297981259,Fat
161.90302333214797,57.990848762929566,Normal
155.73222094052585,87.92371760568166,Obese
147.92984558664335,58.70168767256367,Normal
184.92843384828646,67.51131176841211,Slim
150.7281795017075,72.07467605360145,Fat
148.24220441199753,85.22424329266076,Obese
147.00662803528718,88.59821161135142,Obese
147.04915869037845,70.04456609040358,Fat
148.94303730914606,89.10345036226647,Obese
157.00770258953787,53.51023305198278,Normal
149.15110050940254,88.15099266151104,Obese
148.09201323478942,92.54205699984696,Obese
153.155953780741,89.21374795106158,Obese
184.51392187900183,66.04432081622637,Slim
157.06118986821804,68.18238737475998,Normal
151.30064556977004,86.30699792169193,Obese
147.4108037198806,68.97287528532229,Fat
149.2418552832254,64.54150300960178,Normal
182.98289202382426,72.57372010336597,Slim
151.89091183061862,55.84988707353726,Normal
146.21762157670065,76.00965587645982,Fat
145.94402999446987,82.39882832961248,Obese
183.65425614602844,63.65627833764765,Slim
149.00073547598484,72.90888164488912,Fat
145.51352274417206,70.0513949860203,Fat
189.73891982654646,70.98872055079904,Slim
150.85214815317659,91.92054073493502,Obese
178.98087777497085,66.34045326644873,Slim
153.6829746181195,63.877380006262456,Normal
146.36105890057217,71.71714920282848,Fat
181.4566616467626,66.42107969966095,Slim
158.1424002349044,80.32228845885277,Obese
143.47991437492342,86.56280321406678,Obese
156.64848831464815,54.84893270274782,Normal
142.26336089534038,70.76535010223928,Fat
148.36399975794134,89.66529548211399,Obese
144.22254644723267,68.41418621956075,Fat
160.5826914462408,54.47080131857607,Normal
160.5731676381844,52.543387209372455,Normal
146.4966457801434,64.58457926371581,Fat
144.42994446555477,83.8855811145885,Obese
183.06650590703532,70.37006469252492,Slim
147.41205536447507,71.55437951214996,Fat
144.91730822781614,95.46625068804315,Obese
146.00966988782505,74.4148027312305,Fat
158.71460971955935,61.68384950022899,Normal
157.52384445624102,59.56233449774531,Normal
143.40557285990548,70.0388674192749,Fat
185.4605730245637,71.14785748673503,Slim
149.88579797613681,78.6333287662094,Obese
152.57842328872232,57.01012034341581,Normal
149.10058573712763,63.34627814813165,Fat
155.41972849639635,70.18814176725756,Fat
149.61334472632657,73.89406924074314,Fat
184.78548831646407,71.24837598331837,Slim
152.414581701321,56.82266815743266,Normal
147.20033792968644,75.46189090248673,Fat
149.6770342478975,70.22738150250468,Fat
155.52906682935068,50.88025791164847,Normal
143.85203112268135,87.30691609982681,Obese
184.14196086294638,70.84646308688644,Slim
182.36692601194025,71.62629876337671,Slim
176.32196996201037,77.12304135955807,Slim
146.69847923820802,72.38353173112785,Fat
149.34543135616235,82.68521558467333,Obese
148.34848858699257,78.08509339576273,Fat
152.38198355942268,87.2209861179994,Obese
153.0112495811425,63.02039647309623,Normal
186.48464847728496,67.88781587273466,Slim
155.91824487016197,82.23747204597458,Obese
154.26091033895813,57.000059966920645,Normal
146.88805555796012,90.28020623313617,Obese
143.84171764844064,78.93848958008519,Fat
155.73878194845292,89.91721697830097,Obese
144.99202810061166,77.56776695803948,Fat
143.6444952637449,91.09090589845357,Obese
161.016171822112,56.73953116316507,Normal
150.86637267162374,82.72217191583229,Obese
139.94912027268353,67.13647092693442,Fat
157.2332480384792,55.7497388067588,Normal
185.82485296914368,74.24822970399637,Slim
181.6088125644845,70.30535532647502,Slim
160.32586423588995,54.62149030171074,Normal
142.81966159631858,72.8040664529432,Fat
149.08659205384322,80.95834196495521,Obese
153.91748660806434,82.97462638946118,Obese
161.88381470201642,59.82788361829425,Normal
152.0209276310468,63.167023103858476,Normal
160.59543977707546,59.241337990735566,Normal
145.18794115489283,86.02700783812031,Obese
147.94896647857314,87.45308720696664,Obese
145.9050985472696,73.43092422866438,Fat
150.52385207485042,86.76710466886016,Obese
151.57593688905945,90.47596466214321,Obese
153.0243961657973,90.59896497817749,Obese
150.37461061766527,57.441016525363224,Normal
151.91394519908323,67.93910014750422,Fat
147.29982671234347,86.22442274345944,Obese
147.9294743237005,66.82988834490155,Fat
181.1067895997943,66.2812919187423,Slim
149.38520232370104,78.45493349297458,Fat
142.7440285993307,91.39314657518142,Obese
187.22186918554596,75.29743799755103,Slim
149.49465349246796,73.57235241142105,Fat
146.6066070149962,74.7105853984229,Fat
150.017606109372,75.46574871893421,Obese
157.68093986511292,56.834546998170666,Normal
159.46887467985735,61.533963170010104,Normal
148.20356786465797,73.83219226277625,Fat
158.78428145560792,74.62565400871685,Fat
163.26103299771736,52.91650328277575,Normal
178.93839310279907,67.3290465438396,Slim
153.30846347227836,89.7024751168576,Obese
148.73675704549595,83.24803101144894,Obese
163.30240306736403,53.20623315545107,Normal
153.442178307699,58.14577548431218,Normal
144.84927856871244,69.45389401416473,Fat
176.80918974995174,69.57285630141098,Slim
150.4143181268644,86.82343839794973,Obese
146.9565431085227,78.37344545608413,Fat
150.6063480118607,84.49806706172208,Obese
151.63572610886445,86.18441451497468,Obese
150.84238118143918,82.60941940623191,Obese
148.1193307275053,64.61871344005685,Fat
150.34789248118915,88.20972479313563,Obese
180.1210031849908,77.6584523807944,Slim
151.41844209543245,85.75179060632985,Obese
184.53250323759067,72.25340432863837,Slim
158.9609716547506,49.53553467566972,Normal
180.0915074836646,67.20804206051733,Slim
182.16933721250425,72.68493422320725,Slim
152.55002737690506,57.42780517369177,Normal
146.48452525518826,69.34198858825765,Fat
155.54427097799095,85.42578747829911,Obese
191.88305110421499,71.50771584723587,Slim
145.2144338091589,73.21202324194931,Fat
156.59489333476077,56.841583581875966,Normal
180.51596255040354,74.20303807823585,Slim
178.66610361398793,74.57427685431567,Slim
161.66985306628837,52.78113663922708,Normal
144.40635045514796,73.32203788839465,Fat
149.48099070316596,87.63146305716684,Obese
160.83630905886756,51.37779430497733,Normal
149.92716802097573,80.38013603827177,Fat
178.97813836726473,66.82014425072894,Slim
153.42292643381063,82.87076408939356,Obese
143.3410685818162,74.324772602866,Fat
157.11519646255795,59.07590528161914,Normal
143.48442400482574,83.07519019877647,Obese
148.6357223371232,85.13287535898095,Obese
139.05214579487813,72.66039700136574,Fat
186.2423459811293,76.2284135460255,Slim
141.25092076920976,78.64806117505913,Fat
144.69987461268343,73.39008451941808,Fat
181.95699998425295,67.53879681545611,Slim
140.4569664517945,68.29403760662328,Fat
175.34338818249626,72.65234286166559,Slim
149.54922702657697,89.269781644512,Obese
182.07516126826806,70.4806409090919,Slim
143.81665411165616,67.09317217449723,Fat
186.54103204317937,70.59991208479627,Slim
154.57886942232227,85.3599618810676,Obese
181.6801129143532,73.32078585237231,Slim
144.64473870767796,76.895268899599,Fat
156.68410257055672,45.461186953427855,Normal
152.47290262694935,87.21251793393026,Obese
174.33520135927895,75.66088533480796,Slim
145.01502714026094,77.00411568173587,Fat
186.75198037778972,64.4482571673175,Slim
159.89895963454893,54.58082760694654,Normal
183.1254678062791,67.7291355026005,Slim
144.51124825802805,90.98651328545766,Obese
158.2641808539887,56.749446642843054,Normal
146.05993459294808,87.79105777025947,Obese
145.4647795381654,68.89066067458873,Fat
165.6044229679323,59.27011929459891,Normal
153.82233778250435,60.565770986338606,Normal
177.79213971879267,80.48339917399649,Slim
153.96988324751766,88.47466359334743,Obese
155.82351718214332,57.5505443319781,Normal
162.35044637126472,54.10878170244617,Normal
155.81495697427442,84.73236422085766,Obese
148.77772889663007,54.58309255291072,Normal
149.8547569549177,81.02344505449372,Obese
147.09433340032328,65.69072902119389,Normal
180.43988564162464,72.7516291105984,Slim
156.37927246478083,46.848413809923535,Normal
144.06772362152418,77.368599070718,Fat
148.7416324985574,83.67017433531588,Obese
152.8562854153008,84.78042259024693,Obese
150.0692427210627,74.08567760099535,Fat
152.310716223655,71.58930139549372,Fat
148.2968749621295,80.74900749573041,Fat
151.80465319435612,56.419698634244156,Normal
160.60103772587212,51.054462152232844,Normal
158.21516912874228,53.61485240242929,Normal
186.5660696085956,69.73276112734213,Slim
183.67833289407412,70.16211486820636,Slim
160.38555328383788,80.08068903425273,Obese
176.79258636088116,68.10085700839166,Slim
156.21348155321627,51.054438753547544,Normal
147.70834972020486,89.70162770639743,Obese
178.10550686434482,61.0085994935823,Slim
178.86988917894,77.81586216369729,Slim
151.93600209985823,81.69323337934105,Fat
145.01777891998705,72.63419033771284,Fat
143.58048006766464,75.51782387583363,Fat
143.92374174901857,73.42268932897414,Fat
178.42059151636147,66.94169582634771,Slim
157.69277099334386,62.23562596850282,Normal
158.33471876530467,61.78476391118243,Normal
149.30349163162228,79.50654067805507,Fat
152.33182373042683,83.06670985981383,Obese
142.10791306216717,72.12409174484173,Fat
160.82048461245756,55.155978420174414,Normal
152.00926314453864,83.76560417485992,Obese
146.96046759922183,69.31433478132695,Fat
145.97725393716877,88.1902653877066,Obese
150.27817090325536,79.6526367657188,Obese
181.30324121017128,68.60537827766201,Slim
148.2907180718226,81.34343989055444,Obese
165.3345851239042,53.97912804440292,Normal
188.75094511169394,70.68374811454994,Slim
160.3276879241829,50.66312551704893,Normal
152.21512053217285,72.5779274609925,Fat
152.37985760998748,72.32348149044883,Fat
150.91165957007556,53.46112371871618,Normal
149.97649906334348,79.34676020495768,Obese
178.5115464080888,71.79518080414478,Slim
149.84998821455736,87.86481874372731,Obese
145.2742305673815,75.05193487805539,Fat
148.42378965939324,89.2136017641512,Obese
150.06965700944153,84.94544329709515,Obese
179.57136005156752,61.138824483442065,Slim
186.86855591416514,77.92765406547718,Slim
186.4040477361931,73.59136987744489,Slim
146.84969706627552,75.26965282710628,Fat
181.10278088380693,75.2150917704594,Slim
158.01290186724395,57.63593472055619,Normal
149.1116547232418,67.39000469970141,Fat
187.89980966633937,70.30054192654852,Slim
154.96211827489765,54.75893738117651,Normal
158.4345257378212,53.20271671665428,Normal
149.00381691461394,75.9609055609413,Fat
151.02836622458753,58.62454533578277,Normal
149.72882828703308,77.69381681156669,Fat
144.9436360338067,76.73988557231758,Fat
151.91118534572212,79.46979821821398,Obese
152.25243647071937,60.709292032575014,Normal
170.18875163066554,63.25954716588252,Normal
149.11481955549968,55.605593833848154,Normal
143.5034766907307,77.6045421588342,Fat
144.1113097274408,73.77453977941772,Fat
178.0892691224281,77.24333146100344,Slim
153.21855020630744,54.21218091539946,Normal
152.73331280084608,75.73740387540388,Fat
150.7958196854638,76.89215068137842,Fat
152.25820172667747,50.0020938531556,Normal
177.94408130459647,71.90960387273758,Slim
139.74634217358525,66.01676885692045,Fat
147.10724391678866,74.23979603399823,Fat
149.45720822462738,86.0065249400878,Obese
145.54972018635726,77.00619453934816,Fat
146.32362264812545,73.77234068871785,Fat
156.29799815291332,51.50134148704768,Normal
147.4705311723332,68.99665605757724,Fat
156.3681108159184,57.471263114030485,Normal
145.90804826125256,85.8201799754876,Obese
144.90130850872126,77.04517321662907,Fat
185.73141931614936,71.6267453792051,Slim
150.6756260066735,73.61949990139044,Fat
149.88377975908477,87.89058836549437,Obese
144.7151293140899,76.81683214318441,Fat
174.27391179229255,75.12772045574786,Slim
153.30864552053836,59.933893695112026,Normal
164.12830834047247,57.985665810309385,Normal
147.463012261973,71.34488020260889,Fat
144.39834937043506,72.35710928001647,Fat
145.74649992814,72.62931892714182,Fat
143.8101167108874,69.33063743473157,Fat
178.63213813326087,74.46503029359314,Slim
181.97941052203834,66.96706622001774,Slim
159.9150264274786,55.00343138763491,Normal
153.1985598488958,56.36272521721238,Normal
141.72115620623438,74.38863500716197,Fat
145.84383410624363,77.14423792609814,Fat
154.8839123050393,56.178342320946484,Normal
181.0699424954771,74.17426780528072,Slim
151.2600298176429,73.67980688434638,Fat
147.5357730718168,85.26380899851094,Obese
148.9621183817852,74.50428750613396,Fat
175.87272860722572,68.27800924248741,Slim
184.05895004400594,68.10885649688338,Slim
146.36053080442719,71.98788181838047,Fat
156.20383696266316,84.99319617913932,Obese
155.02100088041578,58.196026778398426,Normal
153.05218950064642,57.95061289310442,Normal
182.3482260390701,70.39812074874656,Slim
149.35277686814558,81.49791855065314,Obese
151.69483686336645,86.5288777210681,Obese
148.8638033710673,76.52996972667493,Fat
161.4102940781367,54.701463584166596,Normal
150.2102285773948,72.18381707421933,Fat
153.2961005900362,94.04581693904777,Obese
181.95673626679647,74.06123875449084,Slim
149.50158465766833,83.61285305434745,Obese
151.18038918618558,85.02114494449535,Obese
149.83468037386223,72.48585986206474,Fat
154.68627531061298,51.033419797224056,Normal
147.67980857911925,78.85643700917552,Obese
147.20523799789538,82.64428175813953,Obese
147.5373468205011,75.49008571043758,Fat
147.807444840045,69.78725114117775,Fat
146.69209811490018,71.62277605749449,Fat
144.37437994203344,69.8585637985682,Fat
145.61276641057245,86.62366662164132,Obese
153.7193304848609,89.09653031921798,Obese
146.21110958483206,72.8301518717463,Fat
148.07524395236152,73.8091060553532,Fat
150.3823653686146,72.79992355542363,Fat
157.5659804712966,48.88684988133758,Normal
182.43267465685383,68.33120692369047,Slim
148.90076964668302,66.57278466947372,Fat
151.8061950928476,72.06205177576635,Fat
146.43105151469516,77.85871959712661,Fat
150.25647792759662,86.98626071913125,Obese
151.75623941418866,89.38478729676754,Obese
154.44326433108222,78.65354943461341,Fat
148.8231777641333,87.86201065457003,Obese
150.27994427174173,69.06143862480762,Fat
152.74801689840518,81.62512719955559,Obese
188.44971193342906,68.51101346371345,Slim
179.30916812391277,77.10122297851115,Slim
153.89066912336094,57.146616342457094,Normal
160.1725229660423,53.50069731322101,Normal
182.3939412871977,71.52091384942435,Slim
184.49690359458654,75.96131838594681,Slim
160.7432116775053,60.120566126948276,Normal
187.68912659846225,81.20487487909388,Slim
153.6688056011536,83.22034252144178,Obese
151.3622038723327,69.28297488036975,Fat
143.00677091896517,74.94582015442859,Fat
181.78564563628572,68.26103209993317,Slim
149.25505204033288,70.94354019093494,Fat
145.600250290478,68.87268972848237,Fat
178.783281201206,66.62864746795222,Slim
150.9137130458071,78.70485981975077,Obese
154.97976287966074,46.966621556678625,Normal
184.6083298130002,72.41618716461966,Slim
149.39870971016933,82.00020520988092,Obese
151.38103984057017,72.15464828460834,Fat
157.0575489323414,59.442114811635136,Normal
156.3718960565474,49.90826617019464,Normal
148.47496333957278,77.48344929431775,Fat
180.93922701884875,69.43425262820811,Slim
162.65342712317286,62.15821411352105,Normal
154.26610391254374,54.72770075933445,Normal
157.25615669787953,53.941781207286105,Normal
144.82207339387622,76.69501747034042,Fat
147.84056976842106,73.7791762318145,Fat
144.68072103913536,73.04615032874217,Fat
158.9690934067381,54.17885954596503,Normal
181.50678225945921,72.49993178717394,Slim
187.16204687588433,63.15629011672,Slim
158.46516345594614,57.88335960076654,Normal
148.07695687784442,69.91239127667102,Fat
153.1616651763992,53.943278500209445,Normal
141.7884596096438,75.06538365338152,Fat
188.02458613524027,67.88201635297146,Slim
145.97780968204097,66.91749965315805,Fat
150.9401194001013,84.61645110720605,Obese
182.41892048567883,73.13083758285646,Slim
158.05017654315412,53.928686362665644,Normal
185.88740924602695,73.97704078090024,Slim
151.99044775087063,89.16213680471392,Obese
162.08553975788647,52.3895962327424,Normal
177.8157431036196,72.76278813249188,Slim
152.05852039857382,75.6305491953651,Fat
148.73891566254167,73.82458532939005,Fat
